2016-07-06 13:55:11, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.20,0.00,0.40,0.00,0.00,0.00,0.20,0.10
2016-07-06 13:58:20, Starting up.
2016-07-06 13:58:21, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 14:00:23, Starting up.
2016-07-06 14:00:25, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 14:02:07, Starting up.
2016-07-06 14:02:09, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 45.0%
2016-07-06 14:02:51, Starting up.
2016-07-06 14:02:52, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 14:04:10, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:02:40, Starting up.
2016-07-06 19:02:43, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 19:04:04, Starting up.
2016-07-06 19:04:05, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 19:04:23, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-06 19:04:34, Chief Lapu Lapu,0.07,0.07,0.00,0.00,0.09,0.00,0.14,0.04,0.04,0.00,0.00,0.00
2016-07-06 19:17:42, Starting up.
2016-07-06 19:17:50, Cup, 1.0, max cocktail volume, 0.45, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 19:19:47, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:20:34, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:20:56, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:21:08, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:21:18, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:21:32, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:21:46, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:22:08, Tail-less Scorpion,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.10,0.05
2016-07-06 19:43:20, Starting up.
2016-07-06 20:13:08, Starting up.
2016-07-06 20:13:11, Cup, 0.0, max cocktail volume, 0.0, percent cocktail, 45.0%, percent ice, 55.0%
2016-07-06 20:13:17, Starting up.
